3753,423,1711,86,105,2017-11-04,10,1R04,2017-11-13,23:05:00,ZN21,2000066896,80,173851,60,1,NULL,NULL,NULL,0,1,1,549
3754,423,1711,86,106,2017-11-04,10,1R04,2017-11-13,23:05:00,ZN21,2000066896,90,173852,80,1,NULL,NULL,NULL,0,1,1,549
3755,423,1711,86,107,2017-11-04,10,1R04,2017-11-13,23:05:00,ZN21,2000066896,100,173856,40,1,NULL,NULL,NULL,0,1,1,549
3756,423,1711,86,108,2017-11-04,10,1R04,2017-11-13,23:05:00,ZN21,2000066896,110,173761,40,1,NULL,NULL,NULL,0,1,1,549
3757,423,1711,86,109,2017-11-04,10,1R06,2017-11-13,23:05:00,ZN21,2000066916,10,173879,60,1,NULL,NULL,NULL,0,1,1,549
3758,423,1711,86,110,2017-11-04,10,1R11,2017-11-13,23:05:00,ZN21,2000066936,10,173824,60,1,NULL,NULL,NULL,0,1,1,549
3759,423,1711,86,111,2017-11-04,10,1R11,2017-11-13,23:05:00,ZN21,2000066936,20,173825,60,1,NULL,NULL,NULL,0,1,1,549
3760,423,1711,86,112,2017-11-04,10,1R11,2017-11-13,23:05:00,ZN21,2000066936,30,173638,90,1,NULL,NULL,NULL,0,1,1,549
3761,423,1711,86,113,2017-11-04,10,1R11,2017-11-13,23:05:00,ZN21,2000066936,40,173826,60,1,NULL,NULL,NULL,0,1,1,549
3762,423,1711,86,114,2017-11-04,10,1R11,2017-11-13,23:05:00,ZN21,2000066936,50,173830,60,1,NULL,NULL,NULL,0,1,1,549
3763,423,1711,86,115,2017-11-04,10,1R11,2017-11-13,23:05:00,ZN21,2000066936,60,173835,60,1,NULL,NULL,NULL,0,1,1,549
3764,423,1711,86,116,2017-11-04,10,1R11,2017-11-13,23:05:00,ZN21,2000066936,70,173829,45,1,NULL,NULL,NULL,0,1,1,549
3765,423,1711,86,117,2017-11-04,10,1R11,2017-11-13,23:05:00,ZN21,2000066936,80,173831,66,1,NULL,NULL,NULL,0,1,1,549
3766,423,1711,86,118,2017-11-04,10,1R11,2017-11-13,23:05:00,ZN21,2000066936,90,173832,66,1,NULL,NULL,NULL,0,1,1,549
3767,423,1711,86,119,2017-11-04,10,1R11,2017-11-13,23:05:00,ZN21,2000066936,100,173838,60,1,NULL,NULL,NULL,0,1,1,549
3768,423,1711,86,120,2017-11-04,10,1R11,2017-11-13,23:05:00,ZN21,2000066936,110,173839,60,1,NULL,NULL,NULL,0,1,1,549
3769,423,1711,86,121,2017-11-04,10,1R11,2017-11-13,23:05:00,ZN21,2000066936,120,173836,150,1,NULL,NULL,NULL,0,1,1,549
3770,423,1711,86,122,2017-11-04,10,1R11,2017-11-13,23:05:00,ZN21,2000066936,130,173841,150,1,NULL,NULL,NULL,0,1,1,549
3771,423,1711,86,123,2017-11-04,10,1R11,2017-11-13,23:05:00,ZN21,2000066936,140,173722,60,1,NULL,NULL,NULL,0,1,1,549
3772,423,1711,86,124,2017-11-04,10,1R11,2017-11-13,23:05:00,ZN21,2000066936,150,173833,60,1,NULL,NULL,NULL,0,1,1,549
3773,423,1711,86,125,2017-11-04,10,1R11,2017-11-13,23:05:00,ZN21,2000066936,160,173843,60,1,NULL,NULL,NULL,0,1,1,549
3774,423,1711,86,126,2017-11-04,10,1R11,2017-11-13,23:05:00,ZN21,2000066936,170,173728,60,1,NULL,NULL,NULL,0,1,1,549
3775,423,1711,86,127,2017-11-04,10,1R11,2017-11-13,23:05:00,ZN21,2000066936,180,173827,60,1,NULL,NULL,NULL,0,1,1,549
3776,423,1711,86,128,2017-11-04,10,1R11,2017-11-13,23:05:00,ZN21,2000066936,190,173828,60,1,NULL,NULL,NULL,0,1,1,549
3777,423,1711,86,129,2017-11-04,10,1R11,2017-11-13,23:05:00,ZN21,2000066936,200,173837,60,1,NULL,NULL,NULL,0,1,1,549
3778,423,1711,86,130,2017-11-04,10,1R11,2017-11-13,23:05:00,ZN21,2000066936,210,173845,72,1,NULL,NULL,NULL,0,1,1,549
3779,423,1711,86,131,2017-11-04,10,1R13,2017-11-13,23:05:00,ZN21,2000066956,10,173860,70,1,NULL,NULL,NULL,0,1,1,549
3780,423,1711,86,132,2017-11-04,10,1R13,2017-11-13,23:05:00,ZN21,2000066956,20,173859,70,1,NULL,NULL,NULL,0,1,1,549
3781,423,1711,86,133,2017-11-04,10,1R13,2017-11-13,23:05:00,ZN21,2000066956,30,173861,80,1,NULL,NULL,NULL,0,1,1,549
3782,423,1711,86,134,2017-11-04,10,1R13,2017-11-13,23:05:00,ZN21,2000066956,40,173773,70,1,NULL,NULL,NULL,0,1,1,549
3783,423,1711,86,135,2017-11-04,10,1R13,2017-11-13,23:05:00,ZN21,2000066956,50,173860,70,1,NULL,NULL,NULL,0,1,1,549
3784,423,1711,86,136,2017-11-04,10,1R13,2017-11-13,23:05:00,ZN21,2000066956,60,173771,250,1,NULL,NULL,NULL,0,1,1,549
3785,423,1711,86,137,2017-11-04,10,1R13,2017-11-13,23:05:00,ZN21,2000066956,70,173772,80,1,NULL,NULL,NULL,0,1,1,549
3786,423,1711,86,138,2017-11-04,10,1R13,2017-11-13,23:05:00,ZN21,2000066956,80,173865,60,1,NULL,NULL,NULL,0,1,1,549
3787,423,1711,86,139,2017-11-04,10,1R13,2017-11-13,23:05:00,ZN21,2000066956,90,173775,60,1,NULL,NULL,NULL,0,1,1,549
3788,423,1711,86,140,2017-11-04,10,1R13,2017-11-13,23:05:00,ZN21,2000066956,100,173776,70,1,NULL,NULL,NULL,0,1,1,549
3789,423,1711,86,141,2017-11-04,10,3R23,2017-11-13,23:05:00,ZN21,2000066976,10,173777,140,1,NULL,NULL,NULL,0,1,1,549
3790,423,1711,86,142,2017-11-04,10,3R32,2017-11-13,23:05:00,ZN21,2000066996,10,173892,12,1,NULL,NULL,NULL,0,1,1,549
3791,423,1711,86,143,2017-11-04,10,3R32,2017-11-13,23:05:00,ZN21,2000066996,20,173893,12,1,NULL,NULL,NULL,0,1,1,549
3792,423,1711,86,144,2017-11-04,10,3R55,2017-11-13,23:05:00,ZN21,2000067016,10,8875,30,1,NULL,NULL,NULL,0,1,1,549
3793,423,1711,86,145,2017-11-04,10,3R55,2017-11-13,23:05:00,ZN21,2000067016,20,173874,15,1,NULL,NULL,NULL,0,1,1,549
3794,423,1711,86,146,2017-11-04,10,3R55,2017-11-13,23:05:00,ZN21,2000067016,30,173870,15,1,NULL,NULL,NULL,0,1,1,549
3795,423,1711,86,147,2017-11-04,10,3R55,2017-11-13,23:05:00,ZN21,2000067016,40,173871,15,1,NULL,NULL,NULL,0,1,1,549
3796,423,1711,86,148,2017-11-04,10,3R55,2017-11-14,03:35:00,ZN21,2000067017,10,173874,30,1,NULL,NULL,NULL,0,1,1,549
3797,423,1711,86,149,2017-11-04,10,3R55,2017-11-14,03:35:00,ZN21,2000067017,20,173870,30,1,NULL,NULL,NULL,0,1,1,549
3798,423,1711,86,150,2017-11-04,10,3R55,2017-11-14,03:35:00,ZN21,2000067017,30,173871,30,1,NULL,NULL,NULL,0,1,1,549
3799,423,1711,86,151,2017-11-04,10,1R02,2017-11-14,05:05:00,ZN21,2000066880,10,173730,72,1,NULL,NULL,NULL,0,1,1,549
3800,423,1711,86,152,2017-11-04,10,1R04,2017-11-14,05:05:00,ZN21,2000066897,10,173731,80,1,NULL,NULL,NULL,0,1,1,549
3801,423,1711,86,153,2017-11-04,10,1R04,2017-11-14,05:05:00,ZN21,2000066897,20,173848,80,1,NULL,NULL,NULL,0,1,1,549
3802,423,1711,86,154,2017-11-04,10,1R04,2017-11-14,05:05:00,ZN21,2000066897,30,173834,60,1,NULL,NULL,NULL,0,1,1,549
3803,423,1711,86,155,2017-11-04,10,1R04,2017-11-14,05:05:00,ZN21,2000066897,40,173854,54,1,NULL,NULL,NULL,0,1,1,549
3804,423,1711,86,156,2017-11-04,10,1R04,2017-11-14,05:05:00,ZN21,2000066897,50,173855,54,1,NULL,NULL,NULL,0,1,1,549
3805,423,1711,86,157,2017-11-04,10,1R04,2017-11-14,05:05:00,ZN21,2000066897,60,173849,60,1,NULL,NULL,NULL,0,1,1,549
3806,423,1711,86,158,2017-11-04,10,1R04,2017-11-14,05:05:00,ZN21,2000066897,70,173850,60,1,NULL,NULL,NULL,0,1,1,549
3807,423,1711,86,159,2017-11-04,10,1R04,2017-11-14,05:05:00,ZN21,2000066897,80,173851,60,1,NULL,NULL,NULL,0,1,1,549
3808,423,1711,86,160,2017-11-04,10,1R04,2017-11-14,05:05:00,ZN21,2000066897,90,173852,60,1,NULL,NULL,NULL,0,1,1,549
3809,423,1711,86,161,2017-11-04,10,1R04,2017-11-14,05:05:00,ZN21,2000066897,100,173856,80,1,NULL,NULL,NULL,0,1,1,549
3810,423,1711,86,162,2017-11-04,10,1R04,2017-11-14,05:05:00,ZN21,2000066897,110,173761,80,1,NULL,NULL,NULL,0,1,1,549
3811,423,1711,86,163,2017-11-04,10,1R06,2017-11-14,05:05:00,ZN21,2000066917,10,173879,70,1,NULL,NULL,NULL,0,1,1,549
3812,423,1711,86,164,2017-11-04,10,1R11,2017-11-14,05:05:00,ZN21,2000066937,10,173824,60,1,NULL,NULL,NULL,0,1,1,549
3813,423,1711,86,165,2017-11-04,10,1R11,2017-11-14,05:05:00,ZN21,2000066937,20,173825,60,1,NULL,NULL,NULL,0,1,1,549
3814,423,1711,86,166,2017-11-04,10,1R11,2017-11-14,05:05:00,ZN21,2000066937,30,173638,45,1,NULL,NULL,NULL,0,1,1,549
3815,423,1711,86,167,2017-11-04,10,1R11,2017-11-14,05:05:00,ZN21,2000066937,40,173826,60,1,NULL,NULL,NULL,0,1,1,549
3816,423,1711,86,168,2017-11-04,10,1R11,2017-11-14,05:05:00,ZN21,2000066937,50,173830,60,1,NULL,NULL,NULL,0,1,1,549
3817,423,1711,86,169,2017-11-04,10,1R11,2017-11-14,05:05:00,ZN21,2000066937,60,173835,60,1,NULL,NULL,NULL,0,1,1,549
3818,423,1711,86,170,2017-11-04,10,1R11,2017-11-14,05:05:00,ZN21,2000066937,70,173829,90,1,NULL,NULL,NULL,0,1,1,549
3819,423,1711,86,171,2017-11-04,10,1R11,2017-11-14,05:05:00,ZN21,2000066937,80,173831,66,1,NULL,NULL,NULL,0,1,1,549
3820,423,1711,86,172,2017-11-04,10,1R11,2017-11-14,05:05:00,ZN21,2000066937,90,173832,66,1,NULL,NULL,NULL,0,1,1,549
3821,423,1711,86,173,2017-11-04,10,1R11,2017-11-14,05:05:00,ZN21,2000066937,100,173838,60,1,NULL,NULL,NULL,0,1,1,549
3822,423,1711,86,174,2017-11-04,10,1R11,2017-11-14,05:05:00,ZN21,2000066937,110,173839,60,1,NULL,NULL,NULL,0,1,1,549
3823,423,1711,86,175,2017-11-04,10,1R11,2017-11-14,05:05:00,ZN21,2000066937,120,173722,60,1,NULL,NULL,NULL,0,1,1,549
3824,423,1711,86,176,2017-11-04,10,1R11,2017-11-14,05:05:00,ZN21,2000066937,130,173833,90,1,NULL,NULL,NULL,0,1,1,549
3825,423,1711,86,177,2017-11-04,10,1R11,2017-11-14,05:05:00,ZN21,2000066937,140,173843,60,1,NULL,NULL,NULL,0,1,1,549
3826,423,1711,86,178,2017-11-04,10,1R11,2017-11-14,05:05:00,ZN21,2000066937,150,173728,60,1,NULL,NULL,NULL,0,1,1,549
3827,423,1711,86,179,2017-11-04,10,1R11,2017-11-14,05:05:00,ZN21,2000066937,160,173827,60,1,NULL,NULL,NULL,0,1,1,549
3828,423,1711,86,180,2017-11-04,10,1R11,2017-11-14,05:05:00,ZN21,2000066937,170,173828,60,1,NULL,NULL,NULL,0,1,1,549
3829,423,1711,86,181,2017-11-04,10,1R11,2017-11-14,05:05:00,ZN21,2000066937,180,173837,90,1,NULL,NULL,NULL,0,1,1,549
