128,1100,1711,1,1,2,2,2017-11-03 00:00:00,100580,NULL,NULL,NULL,10000,2000,2000,2000,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
129,1100,1711,1,1,2,2,2017-11-03 00:00:00,100580,NULL,NULL,NULL,10000,2000,2000,2000,20000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
130,1100,1711,1,1,2,2,2017-11-03 00:00:00,100580,NULL,NULL,NULL,10000,2000,2000,2000,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
131,1100,1711,1,1,2,2,2017-11-03 00:00:00,100580,NULL,NULL,NULL,10000,2000,2000,2000,20000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
132,1000,1711,2,1,1,NULL,2017-11-06 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
133,1000,1711,2,1,1,NULL,2017-11-06 00:00:00,100340,NULL,NULL,NULL,56000,100,1086,100,60816000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
134,1000,1711,3,1,1,NULL,2017-11-07 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
135,1000,1711,3,1,1,NULL,2017-11-07 00:00:00,100628,NULL,NULL,NULL,200000,100,100,100,20000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
136,1000,1711,3,1,2,NULL,2017-11-07 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
137,1000,1711,3,1,2,NULL,2017-11-07 00:00:00,100580,NULL,NULL,NULL,0,100,101,100,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
138,1100,1711,17,1,2,2,2017-11-07 00:00:00,100580,NULL,NULL,NULL,0,100,101,100,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
139,1100,1711,17,1,2,2,2017-11-07 00:00:00,100580,NULL,NULL,NULL,1000,100,101,100,101000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
140,1000,1711,4,1,1,NULL,2017-11-09 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
141,1000,1711,4,1,1,NULL,2017-11-09 00:00:00,100580,NULL,NULL,NULL,0,100,101,100,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
142,1100,1711,18,1,1,1,2017-11-09 00:00:00,100580,NULL,NULL,NULL,0,100,101,100,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
143,1100,1711,18,1,1,1,2017-11-09 00:00:00,100580,NULL,NULL,NULL,10009.99,100,101,100,1011008.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
144,1100,1711,18,1,1,1,2017-11-09 00:00:00,100580,NULL,NULL,NULL,10009.99,100,101,100,1011008.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
145,1100,1711,18,1,1,1,2017-11-09 00:00:00,100580,NULL,NULL,NULL,1000,100,101,100,101000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
146,1100,1711,19,1,1,1,2017-11-09 00:00:00,100580,NULL,NULL,NULL,0,100,101,100,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
147,1100,1711,19,1,1,1,2017-11-09 00:00:00,100580,NULL,NULL,NULL,100,100,101,100,10100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
148,1000,1711,7,1,1,NULL,2017-11-11 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
149,1000,1711,7,1,1,NULL,2017-11-11 00:00:00,100340,NULL,NULL,NULL,56000,100,1086,100,60816000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
150,1000,1711,7,1,2,NULL,2017-11-11 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
151,1000,1711,7,1,2,NULL,2017-11-11 00:00:00,100340,NULL,NULL,NULL,56000,200,2172,200,121632000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
152,1000,1711,7,1,3,NULL,2017-11-11 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
153,1000,1711,7,1,3,NULL,2017-11-16 00:00:00,100340,NULL,NULL,NULL,56000,200,2172,200,121632000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
154,1000,1711,8,1,1,NULL,2017-11-11 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
155,1000,1711,8,1,1,NULL,2017-11-11 00:00:00,100340,NULL,NULL,NULL,56000,300,3258,300,182448000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
156,1000,1711,9,1,1,NULL,2017-11-11 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
157,1000,1711,9,1,1,NULL,2017-11-11 00:00:00,100628,NULL,NULL,NULL,200000,300,300,300,60000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
158,1022,1711,27,1,2,NULL,2017-11-13 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
159,1022,1711,27,1,2,NULL,2017-11-13 00:00:00,175296,NULL,NULL,NULL,14400,100,100,100,1440000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
160,1022,1711,27,1,2,NULL,2017-11-13 00:00:00,175296,NULL,NULL,NULL,14400,100,100,100,1440000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
161,1022,1711,27,1,2,NULL,2017-11-13 00:00:00,175296,NULL,NULL,NULL,14400,100,100,100,1440000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
162,1022,1711,27,1,1,NULL,2017-11-13 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
163,1022,1711,27,1,1,NULL,2017-11-13 00:00:00,175297,NULL,NULL,NULL,120000,200,200,200,24000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
164,1022,1711,1,1,1,NULL,2017-11-13 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
165,1022,1711,1,1,1,NULL,2017-11-22 00:00:00,175296,NULL,NULL,NULL,14400,100,100,100,1440000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
166,1022,1711,1,1,2,NULL,2017-11-13 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
167,1022,1711,1,1,2,NULL,2017-11-13 00:00:00,175297,NULL,NULL,NULL,120000,200,200,200,24000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
168,1022,1711,1,1,3,NULL,2017-11-13 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
169,1022,1711,1,1,3,NULL,2017-11-13 00:00:00,175296,NULL,NULL,NULL,14400,200,200,200,2880000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
170,1015,1711,1,1,1,NULL,2017-11-13 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
171,1015,1711,1,1,1,NULL,2017-11-13 00:00:00,175296,NULL,NULL,NULL,14400,100,100,100,1440000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
172,1015,1711,1,1,2,NULL,2017-11-13 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
173,1015,1711,1,1,2,NULL,2017-11-13 00:00:00,175297,NULL,NULL,NULL,120000,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
174,1015,1711,1,1,2,NULL,2017-11-13 00:00:00,175297,NULL,NULL,NULL,120000,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
175,1015,1711,1,1,2,NULL,2017-11-13 00:00:00,175297,NULL,NULL,NULL,120000,200,200,200,24000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
176,1022,1711,2,1,2,NULL,2017-11-14 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
177,1022,1711,2,1,2,NULL,2017-11-14 00:00:00,175298,NULL,NULL,NULL,14400,100,100,100,1440000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
178,1022,1711,2,1,1,NULL,2017-11-14 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
179,1022,1711,2,1,1,NULL,2017-11-14 00:00:00,175299,NULL,NULL,NULL,120000,200,200,200,24000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
180,1022,1711,2,1,2,NULL,2017-11-14 00:00:00,175298,NULL,NULL,NULL,14400,100,100,0,1440000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
181,1022,1711,2,1,2,NULL,2017-11-14 00:00:00,175298,NULL,NULL,NULL,14400,455,455,455,6552000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
182,1022,1711,2,1,1,NULL,2017-11-14 00:00:00,175299,NULL,NULL,NULL,120000,200,200,0,24000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
183,1022,1711,2,1,1,NULL,2017-11-14 00:00:00,175299,NULL,NULL,NULL,120000,300,300,300,36000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
184,1022,1711,2,1,1,NULL,2017-11-14 00:00:00,175299,NULL,NULL,NULL,120000,300,300,300,36000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
185,1022,1711,2,1,1,NULL,2017-11-22 00:00:00,175299,NULL,NULL,NULL,120000,300,300,300,36000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
186,1022,1711,2,1,2,NULL,2017-11-14 00:00:00,175298,NULL,NULL,NULL,14400,455,455,455,6552000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
187,1022,1711,2,1,2,NULL,2017-11-30 00:00:00,175298,NULL,NULL,NULL,14400,455,455,455,6552000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
188,1110,1711,17,1,2,2,2017-11-30 00:00:00,175298,NULL,NULL,NULL,14400,455,455,455,6552000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
189,1110,1711,17,1,2,2,2017-11-30 00:00:00,175298,NULL,NULL,NULL,15000,455,455,455,6825000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
190,1110,1711,17,1,2,2,2017-11-30 00:00:00,175298,NULL,NULL,NULL,15000,455,455,455,6825000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191,1110,1711,17,1,2,2,2017-11-30 00:00:00,175298,NULL,NULL,NULL,15000,455,455,455,6825000,10,682500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
192,1110,1711,17,1,2,2,2017-11-30 00:00:00,175298,NULL,NULL,NULL,15000,455,455,455,6825000,10,682500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
193,1110,1711,17,1,2,2,2017-11-30 00:00:00,175298,NULL,NULL,NULL,20000,455,455,455,9100000,10,910000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
194,1110,1711,17,1,2,2,2017-11-30 00:00:00,175298,NULL,NULL,NULL,20000,455,455,455,9100000,10,910000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
195,1110,1711,17,1,2,2,2017-11-30 00:00:00,175298,NULL,NULL,NULL,10000,455,455,455,4550000,10,455000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
196,1110,1711,17,1,1,1,2017-11-22 00:00:00,175299,NULL,NULL,NULL,120000,300,300,300,36000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
197,1110,1711,17,1,1,1,2017-11-22 00:00:00,175299,NULL,NULL,NULL,120000,300,0,300,0,5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
198,1110,1711,17,1,1,1,2017-11-22 00:00:00,175299,NULL,NULL,NULL,120000,300,300,300,36000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
199,1110,1711,17,1,1,1,2017-11-22 00:00:00,175299,NULL,NULL,NULL,120000,300,300,300,36000000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200,1110,1711,17,1,2,2,2017-11-30 00:00:00,175298,NULL,NULL,NULL,14400,455,455,455,6552000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
201,1110,1711,17,1,2,2,2017-11-30 00:00:00,175298,NULL,NULL,NULL,20000,455,455,455,9100000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
202,1110,1711,17,1,2,2,2017-11-30 00:00:00,175298,NULL,NULL,NULL,20000,455,455,455,9100000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
203,1110,1711,17,1,2,2,2017-11-30 00:00:00,175298,NULL,NULL,NULL,20000,455,455,455,9100000,20,1820000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
204,1120,1711,2,1,2,2,2017-11-30 00:00:00,175298,NULL,NULL,NULL,14400,455,455,455,6552000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
205,1120,1711,2,1,2,2,2017-11-30 00:00:00,175298,NULL,NULL,NULL,14400,455,455,455,6552000,10,655200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
206,1110,1711,1,1,2,2,2017-11-30 00:00:00,175298,NULL,NULL,NULL,14400,455,455,455,6552000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207,1110,1711,1,1,2,2,2017-11-30 00:00:00,175298,NULL,NULL,NULL,14400,455,455,455,6552000,20,1310400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
208,1022,1711,4,1,1,NULL,2017-11-15 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
209,1022,1711,4,1,1,NULL,2017-11-15 00:00:00,175299,NULL,NULL,NULL,120000,1,1,1,120000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
210,1015,1711,1,1,1,NULL,2017-11-13 00:00:00,175296,NULL,NULL,NULL,14400,100,100,100,1440000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
211,1015,1711,1,1,1,NULL,2017-11-13 00:00:00,175296,NULL,NULL,NULL,14400,100,100,100,1440000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
212,1015,1711,1,1,1,NULL,2017-11-13 00:00:00,175296,NULL,NULL,NULL,14400,100,100,100,1440000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
213,1015,1711,1,1,1,NULL,2017-11-13 00:00:00,175296,NULL,NULL,NULL,14400,100,100,100,1440000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
214,1015,1711,1,1,2,NULL,2017-11-13 00:00:00,175297,NULL,NULL,NULL,120000,200,200,200,24000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
215,1015,1711,1,1,2,NULL,2017-11-13 00:00:00,175296,NULL,NULL,NULL,14400,200,200,200,2880000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
216,1015,1711,1,1,1,NULL,2017-11-13 00:00:00,175296,NULL,NULL,NULL,14400,100,100,100,1440000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
217,1015,1711,1,1,1,NULL,2017-11-13 00:00:00,175297,NULL,NULL,NULL,120000,100,100,100,12000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
218,1022,1711,3,1,1,NULL,2017-11-15 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
219,1022,1711,3,1,1,NULL,2017-11-15 00:00:00,175299,NULL,NULL,NULL,120000,1,1,1,120000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
220,1110,1711,8,1,2,2,2017-11-13 00:00:00,175296,NULL,NULL,NULL,14400,200,200,200,2880000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
221,1110,1711,8,1,2,2,2017-11-13 00:00:00,175296,NULL,NULL,NULL,14400,200,200,200,2880000,10,288000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
222,1022,1711,6,1,1,NULL,2017-11-16 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
223,1022,1711,6,1,1,NULL,2017-11-16 00:00:00,175298,NULL,NULL,NULL,14400,100,100,100,1440000,NULL,NULL,63,NULL,NULL,NULL,NULL,1,64,171,NULL,NULL
224,1015,1711,4,1,1,NULL,2017-11-16 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
225,1015,1711,4,1,1,NULL,2017-11-16 00:00:00,175297,NULL,SEPATU BOOTS KARET HIJAU,NULL,120000,100,100,100,12000000,NULL,NULL,0,NULL,NULL,NULL,NULL,1,64,0,NULL,NULL
226,1015,1711,4,1,1,NULL,2017-11-16 00:00:00,175297,NULL,SEPATU BOOTS KARET HIJAU,NULL,120000,100,100,100,12000000,NULL,NULL,0,NULL,NULL,NULL,NULL,1,64,0,NULL,NULL
227,1015,1711,4,1,1,NULL,2017-11-16 00:00:00,175296,NULL,WIPOL KARBOL CLASSIC PINE 800 ML,NULL,14400,100,100,100,1440000,NULL,NULL,63,NULL,NULL,NULL,NULL,1,64,171,NULL,NULL
228,1022,1711,6,1,2,NULL,2017-11-16 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
229,1022,1711,6,1,2,NULL,2017-11-16 00:00:00,175299,NULL,SEPATU BOOTS KARET HIJAU,NULL,120000,200,200,200,24000000,NULL,NULL,59,NULL,NULL,NULL,NULL,1,64,29,NULL,NULL
230,1022,1711,6,1,2,NULL,2017-11-16 00:00:00,175299,NULL,SEPATU BOOTS KARET HIJAU,NULL,120000,200,200,200,24000000,NULL,NULL,59,NULL,NULL,NULL,NULL,1,64,29,NULL,NULL
231,1022,1711,6,1,2,NULL,2017-11-16 00:00:00,175299,NULL,SEPATU BOOTS KARET HIJAU,NULL,120000,200,200,200,24000000,NULL,NULL,59,NULL,NULL,NULL,NULL,1,64,29,NULL,NULL
232,1022,1711,6,1,1,NULL,2017-11-16 00:00:00,175298,NULL,NULL,NULL,14400,100,100,100,1440000,NULL,NULL,63,NULL,NULL,NULL,NULL,1,64,171,NULL,NULL
233,1022,1711,6,1,1,NULL,2017-11-16 00:00:00,175298,NULL,WIPOL KARBOL CLASSIC PINE 800 ML,NULL,14400,100,100,100,1440000,NULL,NULL,63,NULL,NULL,NULL,NULL,1,64,171,NULL,NULL
234,1022,1711,1,1,1,NULL,2017-11-16 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
235,1022,1711,1,1,1,NULL,2017-11-16 00:00:00,175298,NULL,WIPOL KARBOL CLASSIC PINE 800 ML,NULL,14400,100,100,100,1440000,NULL,NULL,63,NULL,NULL,NULL,NULL,1,64,171,NULL,NULL
236,1022,1711,1,1,2,NULL,2017-11-16 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
237,1022,1711,1,1,2,NULL,2017-11-16 00:00:00,175299,NULL,SEPATU BOOTS KARET HIJAU,NULL,120000,200,200,200,24000000,NULL,NULL,59,NULL,NULL,NULL,NULL,1,64,29,NULL,NULL
238,1022,1711,1,1,2,NULL,2017-11-16 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
239,1022,1711,1,1,2,NULL,2017-11-16 00:00:00,175299,NULL,SEPATU BOOTS KARET HIJAU,NULL,120000,100,100,100,12000000,NULL,NULL,59,NULL,NULL,NULL,NULL,1,64,29,NULL,NULL
240,1022,1711,1,1,2,NULL,2017-11-16 00:00:00,175299,NULL,SEPATU BOOTS KARET HIJAU,NULL,120000,100,100,100,12000000,NULL,NULL,59,NULL,NULL,NULL,NULL,1,64,29,NULL,NULL
241,1022,1711,1,1,2,NULL,2017-11-16 00:00:00,175299,NULL,SEPATU BOOTS KARET HIJAU,NULL,120000,100,100,100,12000000,NULL,NULL,59,NULL,NULL,NULL,NULL,1,64,29,NULL,NULL
242,1022,1711,1,1,1,NULL,2017-11-16 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
243,1022,1711,1,1,1,NULL,2017-11-14 00:00:00,175298,NULL,WIPOL KARBOL CLASSIC PINE 800 ML,NULL,14400,100,100,100,1440000,NULL,NULL,63,NULL,NULL,NULL,NULL,1,64,171,NULL,NULL
244,1027,1711,1,1,1,NULL,2017-11-13 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
245,1027,1711,1,1,1,NULL,2017-11-13 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
246,1027,1711,1,1,1,NULL,2017-11-13 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
247,1027,1711,1,1,1,NULL,2017-11-13 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
248,1027,1711,1,1,1,NULL,2017-11-13 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
249,1027,1711,1,1,1,NULL,2017-11-13 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
250,1027,1711,1,1,1,NULL,2017-11-13 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
251,1027,1711,1,1,1,NULL,2017-11-13 00:00:00,175300,NULL,NULL,NULL,120000,10,10,10,1200000,NULL,NULL,146,NULL,NULL,NULL,NULL,1,64,200,NULL,NULL
252,1027,1711,1,1,2,NULL,2017-11-13 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253,1027,1711,1,1,2,NULL,2017-11-13 00:00:00,175301,NULL,NULL,NULL,120000,10,10,10,1200000,NULL,NULL,146,NULL,NULL,NULL,NULL,1,64,200,NULL,NULL
254,1022,1711,2,1,1,NULL,2017-11-18 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
255,1022,1711,2,1,1,NULL,2017-11-18 00:00:00,175298,NULL,WIPOL KARBOL CLASSIC PINE 800 ML,NULL,14400,1000,1000,1000,14400000,NULL,NULL,63,NULL,NULL,NULL,NULL,1,64,171,NULL,NULL
256,1022,1711,2,1,2,NULL,2017-11-18 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
